2017-06-18 18:49:25.6492 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 18:50:14.8930 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:50:14.8930 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:50:15.1280 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:50:15.1740 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:50:15.1740 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:50:15.1970 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:50:23.6915 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:50:23.6915 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:50:23.7675 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:50:23.7855 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:50:23.7855 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:50:23.8085 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:50:24.8706 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 18:51:00.6756 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 18:51:19.2187 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:51:19.2187 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:51:19.5337 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:51:19.5787 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:51:19.6447 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:51:19.6717 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:51:30.5713 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:51:30.5713 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:51:30.6463 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:51:30.6683 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:51:30.6683 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:51:30.6913 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:59:09.3945 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 18:59:29.9247 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:59:29.9247 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:59:30.1647 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 18:59:30.2027 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 18:59:30.2027 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 18:59:30.2317 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:00:08.8069 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:00:59.2594 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:01:09.0300 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:01:09.0300 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:01:09.2290 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:01:57.4162 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:02:35.3826 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:03:10.0436 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:03:10.0456 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:03:10.4196 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:03:10.5057 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:03:10.5057 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:03:10.5727 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:03:34.8840 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:05:52.2303 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:06:12.0894 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:06:12.0894 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:06:12.3604 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:13:09.0504 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:13:29.0836 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:13:29.0836 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:13:29.4096 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:13:29.4446 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:13:29.4446 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:13:29.4676 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:14:44.5939 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:14:44.6879 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:14:44.7029 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:14:44.8019 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:15:08.3422 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:16:08.3423 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:17:01.5497 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:17:22.7230 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:17:22.7230 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:17:22.9770 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:17:23.0260 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:17:23.0260 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:17:23.0670 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:17:43.0731 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:17:43.0741 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:17:44.4082 | ERROR | DAL.Concrete.UnitOfWork | Error: DataException occured while commitingSystem.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entity.Core.UpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.SqlClient.SqlException: The UPDATE statement conflicted with the FOREIGN KEY constraint "FK_dbo.Users_dbo.Roles_RoleId". The conflict occurred in database "AUCTION_67a14f7d1b3a4a7fa5c24c057f4d1cd7", table "dbo.Roles", column 'Id'.
The statement has been terminated.
   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   at System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   at System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TInterceptionContext,TResult](Func`1 operation, TInterceptionContext interceptionContext, Action`1 executing, Action`1 executed)
   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.NonQuery(DbCommand command, DbCommandInterceptionContext interceptionContext)
   at System.Data.Entity.Internal.InterceptableDbCommand.ExecuteNonQuery()
   at System.Data.Entity.Core.Mapping.Update.Internal.DynamicUpdateCommand.Execute(Dictionary`2 identifierValues, List`1 generatedValues)
   at System.Data.Entity.Core.Mapping.Update.Internal.UpdateTranslator.Update()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Core.Mapping.Update.Internal.UpdateTranslator.Update()
   at System.Data.Entity.Core.EntityClient.Internal.EntityAdapter.<Update>b__2(UpdateTranslator ut)
   at System.Data.Entity.Core.EntityClient.Internal.EntityAdapter.Update[T](T noChangesResult, Func`2 updateFunction, Boolean throwOnClosedConnection)
   at System.Data.Entity.Core.EntityClient.Internal.EntityAdapter.Update(Boolean throwOnClosedConnection)
   at System.Data.Entity.Core.Objects.ObjectContext.<SaveChangesToStore>b__33()
   at System.Data.Entity.Core.Objects.ObjectContext.ExecuteInTransaction[T](Func`1 func, IDbExecutionStrategy executionStrategy, Boolean startLocalTransaction, Boolean releaseConnectionOnSuccess)
   at System.Data.Entity.Core.Objects.ObjectContext.SaveChangesToStore(SaveOptions options, IDbExecutionStrategy executionStrategy)
   at System.Data.Entity.Core.Objects.ObjectContext.<>c__DisplayClass28.<SaveChanges>b__25()
   at System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   at System.Data.Entity.Core.Objects.ObjectContext.SaveChanges(SaveOptions options)
   at System.Data.Entity.Internal.InternalContext.SaveChanges()
   --- End of inner exception stack trace ---
   at System.Data.Entity.Internal.InternalContext.SaveChanges()
   at System.Data.Entity.Internal.LazyInternalContext.SaveChanges()
   at System.Data.Entity.DbContext.SaveChanges()
   at ORM.EntityModel.SaveChanges() in c:\Users\Admin\Documents\Visual Studio 2013\Projects\House\ORM\EntityModel.cs:line 61
   at DAL.Concrete.UnitOfWork.Commit() in c:\Users\Admin\Documents\Visual Studio 2013\Projects\House\DAL\Concrete\UnitOfWork.cs:line 32
2017-06-18 19:19:22.7448 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:19:45.1891 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:19:45.1891 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:19:45.4381 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:19:45.4721 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:19:45.4721 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:19:45.4991 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:20:41.7433 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:21:41.9155 | DEBUG | MvcPL.Jobs.EmailSender | Background
2017-06-18 19:21:51.0821 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
2017-06-18 19:21:51.0821 | TRACE | ORM.EntityModel | DbContext: SaveChanges
2017-06-18 19:21:51.2571 | TRACE | DAL.Concrete.UnitOfWork | Commited successfully
2017-06-18 19:21:51.2931 | TRACE | DAL.Concrete.UnitOfWork | Commit: start
